Current Hour,Estudantes,Tempo de espera medio
14:03:11,1726,411.62804171494787
14:03:12,1726,411.62804171494787
14:03:13,1726,411.62804171494787
14:03:14,1726,411.62804171494787
14:03:15,1726,411.62804171494787
14:03:16,1726,411.62804171494787
14:03:17,1726,411.62804171494787
14:03:18,1726,411.62804171494787
14:03:19,1726,411.62804171494787
14:03:20,1726,411.62804171494787
14:03:21,1727,411.3896931094383
14:03:22,1727,411.3896931094383
14:03:23,1727,411.3902721482339
14:03:24,1727,411.3908511870295
14:03:25,1727,411.3914302258251
14:03:26,1727,411.39200926462075
14:03:27,1727,411.39258830341635
14:03:28,1727,411.39316734221194
14:03:29,1727,411.39374638100753
14:03:30,1727,411.3943254198031
14:03:31,1727,411.3949044585987
14:03:32,1727,411.3954834973943
14:03:33,1727,411.3960625361899
14:03:34,1727,411.39664157498555
14:03:35,1727,411.39722061378114
14:03:36,1727,411.39779965257674
14:03:37,1727,411.39837869137233
14:03:38,1727,411.3989577301679
14:03:39,1727,411.3995367689635
14:03:40,1727,411.4001158077591
14:03:41,1727,411.4006948465547
14:03:42,1727,411.4012738853503
14:03:43,1727,411.40185292414594
14:03:44,1727,411.40243196294153
14:03:45,1727,411.4030110017371
14:03:46,1727,411.4035900405327
14:03:47,1727,411.4041690793283
14:03:48,1727,411.4047481181239
14:03:49,1727,411.4053271569195
14:03:50,1727,411.4059061957151
14:03:51,1727,411.40648523451074
14:03:52,1727,411.40706427330633
14:03:53,1727,411.4076433121019
14:03:54,1727,411.4082223508975
14:03:55,1727,411.4088013896931
14:03:56,1727,411.4093804284887
14:03:57,1727,411.4099594672843
14:03:58,1727,411.4105385060799
14:03:59,1727,411.4111175448755
14:04:00,1727,411.41169658367113
14:04:01,1727,411.4122756224667
14:04:02,1727,411.4128546612623
14:04:03,1727,411.4134337000579
14:04:04,1727,411.4140127388535
14:04:05,1727,411.4145917776491
14:04:06,1727,411.4151708164447
14:04:07,1727,411.4157498552403
14:04:08,1727,411.4163288940359
14:04:09,1727,411.4169079328315
14:04:10,1727,411.4174869716271
14:04:11,1727,411.4180660104227
14:04:12,1727,411.4186450492183
14:04:13,1727,411.4192240880139
14:04:14,1727,411.4198031268095
14:04:15,1727,411.4203821656051
14:04:16,1727,411.42096120440067
14:04:17,1727,411.4215402431963
14:04:18,1727,411.4221192819919
14:04:19,1727,411.4226983207875
14:04:20,1727,411.4232773595831
14:04:21,1727,411.4238563983787
14:04:22,1727,411.4244354371743
14:04:23,1727,411.4250144759699
14:04:24,1727,411.42559351476547
14:04:25,1727,411.4261725535611
14:04:26,1727,411.4267515923567
14:04:27,1727,411.4273306311523
14:04:28,1727,411.4279096699479
14:04:29,1727,411.4284887087435
14:04:30,1727,411.4290677475391
14:04:31,1727,411.4296467863347
14:04:32,1727,411.43022582513026
14:04:33,1727,411.43080486392586
14:04:34,1727,411.4313839027215
14:04:35,1727,411.4319629415171
14:04:36,1727,411.4325419803127
14:04:37,1727,411.4331210191083
14:04:38,1727,411.4337000579039
14:04:39,1727,411.43427909669947
14:04:40,1727,411.43485813549506
14:04:41,1727,411.43543717429066
14:04:42,1727,411.4360162130863
14:04:43,1727,411.4365952518819
14:04:44,1727,411.4371742906775
14:04:45,1727,411.4377533294731
14:04:46,1727,411.4383323682687
14:04:47,1727,411.43891140706427
14:04:48,1727,411.43949044585986
14:04:49,1727,411.44006948465545
14:04:50,1727,411.44064852345105
14:04:51,1727,411.4412275622467
14:04:52,1727,411.4418066010423
14:04:53,1727,411.4423856398379
14:04:54,1727,411.4429646786335
14:04:55,1727,411.44354371742907
14:04:56,1727,411.44412275622466
14:04:57,1727,411.44470179502025
14:04:58,1727,411.44528083381584
14:04:59,1727,411.4458598726115
14:05:00,1727,411.4464389114071
14:05:01,1727,411.4470179502027
14:05:02,1727,411.44759698899827
14:05:03,1727,411.44817602779386
14:05:04,1727,411.44875506658946
14:05:05,1727,411.44933410538505
14:05:06,1727,411.44991314418064
14:05:07,1727,411.45049218297623
14:05:08,1727,411.4510712217719
14:05:09,1727,411.4516502605675
14:05:10,1727,411.45222929936307
14:05:11,1727,411.45280833815866
14:05:12,1727,411.45338737695425
14:05:13,1727,411.45396641574985
14:05:14,1727,411.45454545454544
14:05:15,1727,411.45512449334103
14:05:16,1727,411.4557035321367
14:05:17,1727,411.4562825709323
14:05:18,1727,411.45686160972787
14:05:19,1727,411.45744064852346
14:05:20,1727,411.45801968731905
14:05:21,1727,411.45859872611464
14:05:22,1727,411.45917776491024
14:05:23,1727,411.45975680370583
14:05:24,1727,411.4603358425014
14:05:25,1727,411.4609148812971
14:05:26,1727,411.46149392009266
14:05:27,1727,411.46207295888826
14:05:28,1727,411.46265199768385
14:05:29,1727,411.46323103647944
14:05:30,1727,411.46381007527503
14:05:31,1727,411.4643891140706
14:05:32,1727,411.4649681528662
14:05:33,1727,411.46554719166187
14:05:34,1727,411.46612623045746
14:05:35,1727,411.46670526925305
14:05:36,1727,411.46728430804865
14:05:37,1727,411.46786334684424
14:05:38,1727,411.46844238563983
14:05:39,1727,411.4690214244354
14:05:40,1727,411.469600463231
14:05:41,1727,411.4701795020266
14:05:42,1727,411.47075854082226
14:05:43,1727,411.47133757961785
14:05:44,1727,411.47191661841345
14:05:45,1727,411.47249565720904
14:05:46,1727,411.47307469600463
14:05:47,1727,411.4736537348002
14:05:48,1727,411.4742327735958
14:05:49,1727,411.4748118123914
14:05:50,1727,411.47539085118706
14:05:51,1727,411.47596988998265
14:05:52,1727,411.47654892877824
14:05:53,1727,411.47712796757384
14:05:54,1727,411.4777070063694
14:05:55,1727,411.478286045165
14:05:56,1727,411.478286045165
14:05:57,1727,411.478286045165
14:05:58,1727,411.478286045165
14:05:59,1727,411.478286045165
14:06:00,1727,411.478286045165
14:06:01,1727,411.478286045165
14:06:02,1727,411.478286045165
14:06:03,1727,411.478286045165
14:06:04,1727,411.478286045165
14:06:05,1727,411.478286045165
14:06:06,1727,411.478286045165
14:06:07,1727,411.478286045165
14:06:08,1727,411.478286045165
14:06:09,1727,411.478286045165
14:06:10,1727,411.478286045165
14:06:11,1727,411.478286045165
14:06:12,1727,411.478286045165
14:06:13,1727,411.478286045165
14:06:14,1727,411.478286045165
14:06:15,1727,411.478286045165
14:06:16,1727,411.478286045165
14:06:17,1727,411.478286045165
14:06:18,1727,411.478286045165
14:06:19,1727,411.478286045165
14:06:20,1727,411.478286045165
14:06:21,1727,411.478286045165
14:06:22,1727,411.478286045165
14:06:23,1727,411.478286045165
14:06:24,1727,411.478286045165
14:06:25,1727,411.478286045165
14:06:26,1727,411.478286045165
14:06:27,1727,411.478286045165
14:06:28,1727,411.478286045165
14:06:29,1727,411.478286045165
14:06:30,1727,411.478286045165
14:06:31,1727,411.478286045165
14:06:32,1727,411.478286045165
14:06:33,1727,411.478286045165
14:06:34,1727,411.478286045165
14:06:35,1727,411.478286045165
14:06:36,1727,411.478286045165
14:06:37,1727,411.478286045165
14:06:38,1727,411.478286045165
14:06:39,1727,411.478286045165
14:06:40,1727,411.478286045165
14:06:41,1727,411.478286045165
14:06:42,1727,411.478286045165
14:06:43,1727,411.478286045165
14:06:44,1727,411.478286045165
14:06:45,1727,411.478286045165
14:06:46,1727,411.478286045165
14:06:47,1727,411.478286045165
14:06:48,1727,411.478286045165
14:06:49,1727,411.478286045165
14:06:50,1727,411.478286045165
14:06:51,1727,411.478286045165
14:06:52,1727,411.478286045165
14:06:53,1727,411.478286045165
14:06:54,1727,411.478286045165
14:06:55,1727,411.478286045165
14:06:56,1727,411.478286045165
14:06:57,1727,411.478286045165
14:06:58,1727,411.478286045165
14:06:59,1727,411.478286045165
14:07:00,1727,411.478286045165
14:07:01,1727,411.478286045165
14:07:02,1727,411.478286045165
14:07:03,1727,411.478286045165
14:07:04,1727,411.478286045165
14:07:05,1727,411.478286045165
14:07:06,1727,411.478286045165
14:07:07,1727,411.478286045165
14:07:08,1727,411.478286045165
14:07:09,1727,411.478286045165
14:07:10,1727,411.478286045165
14:07:11,1727,411.478286045165
14:07:12,1727,411.478286045165
14:07:13,1727,411.478286045165
14:07:14,1727,411.478286045165
14:07:15,1727,411.478286045165
14:07:16,1727,411.478286045165
14:07:17,1727,411.478286045165
14:07:18,1727,411.478286045165
14:07:19,1727,411.478286045165
14:07:20,1727,411.478286045165
14:07:21,1727,411.478286045165
14:07:22,1727,411.478286045165
14:07:23,1727,411.478286045165
14:07:24,1727,411.478286045165
14:07:25,1727,411.478286045165
14:07:26,1727,411.478286045165
14:07:27,1727,411.478286045165
14:07:28,1727,411.478286045165
14:07:29,1727,411.478286045165
14:07:30,1727,411.478286045165
14:07:31,1727,411.478286045165
14:07:32,1727,411.478286045165
14:07:33,1727,411.478286045165
14:07:34,1727,411.478286045165
14:07:35,1727,411.478286045165
14:07:36,1727,411.478286045165
14:07:37,1727,411.478286045165
14:07:38,1727,411.478286045165
14:07:39,1727,411.478286045165
14:07:40,1727,411.478286045165
14:07:41,1727,411.478286045165
14:07:42,1727,411.478286045165
14:07:43,1727,411.478286045165
14:07:44,1727,411.478286045165
14:07:45,1727,411.478286045165
14:07:46,1727,411.478286045165
14:07:47,1727,411.478286045165
14:07:48,1727,411.478286045165
14:07:49,1727,411.478286045165
14:07:50,1727,411.478286045165
14:07:51,1727,411.478286045165
14:07:52,1727,411.478286045165
14:07:53,1727,411.478286045165
14:07:54,1727,411.478286045165
14:07:55,1727,411.478286045165
14:07:56,1727,411.478286045165
14:07:57,1727,411.478286045165
14:07:58,1727,411.478286045165
14:07:59,1727,411.478286045165
14:08:00,1727,411.478286045165
14:08:01,1727,411.478286045165
14:08:02,1727,411.478286045165
14:08:03,1727,411.478286045165
14:08:04,1727,411.478286045165
14:08:05,1727,411.478286045165
14:08:06,1727,411.478286045165
14:08:07,1727,411.478286045165
14:08:08,1727,411.478286045165
14:08:09,1727,411.478286045165
14:08:10,1727,411.478286045165
14:08:11,1727,411.478286045165
14:08:12,1727,411.478286045165
14:08:13,1727,411.478286045165
14:08:14,1727,411.478286045165
